,outside,ultrasound,macro-examination,fetal heart rate,ask for advice,routine check-up
132,0.292252510760402,0.5835051230520645,0.15103379952657195,0.8344436543030507,0.8872945699849509,1.488157972761638
133,0.292252510760402,0.5982822349960203,0.1595933072712283,0.8888556879064777,0.9527868222073631,1.5856825519724338
134,0.292252510760402,0.6107483163724499,0.16784000298132315,0.9415765951494386,1.0208259840584175,1.6811234807105508
135,0.292252510760402,0.621264795199514,0.17578531854895654,0.9925537740823667,1.0911454567790693,1.7743562571525135
136,0.292252510760402,0.6301365748374361,0.18344026808128888,1.0417575945677648,1.1634959912418976,1.8652881186291408
137,0.292252510760402,0.6376208740252302,0.1908154631687269,1.0891771199600044,1.2376442056122308,1.953853110606409
138,0.292252510760402,0.6439346844013333,0.1979211275951255,1.1348165297697432,1.3133713205202073,2.0400078752495094
139,0.292252510760402,0.6492610617233947,0.20476711151039645,1.1786921322013226,1.3904720726368138,2.1237280539541232
140,0.292252510760402,0.6537544331880093,0.2113629050851717,1.2208298728975013,1.4687537745004884,2.2050052140022536
141,0.292252510760402,0.6575450747250603,0.21771765166644882,1.2612632609402423,1.5480354942091124,2.2838442228809948
142,0.292252510760402,0.6607428880764765,0.22384016045245633,1.3000316455663572,1.6281473333707654,2.3602610051583057
143,0.292252510760402,0.6634405871679214,0.22973891870430874,1.3371787875231376,1.7089297856594214,2.434280626450139
144,0.292252510760402,0.6657163861556138,0.23542210351137974,1.3727516778157969,1.7902331615862415,2.505935657200948
145,0.292252510760402,0.6676362670825884,0.24089759312670342,1.4067995640421487,1.8719170677883585,2.5752647759559255
146,0.292252510760402,0.6692558928903573,0.24617297788811668,1.4393731507869203,1.953849931351402,2.6423115777165753
147,0.292252510760402,0.6706222212497545,0.25125557074028226,1.4705239458409636,2.035908561500121,2.707123557999715
148,0.292252510760402,0.671774866000621,0.25615241737217875,1.5003037284734502,2.117977742480628,2.7697512474984793
149,0.292252510760402,0.6727472456724346,0.2608703059841102,1.528764119747807,2.1999498526744343,2.8302474758858662
150,0.292252510760402,0.6735675523848415,0.2654157766977747,1.555956238044278,2.281724505975497,2.8886667464032647
151,1.5007780917174998,0.6742595692193406,0.26979513062243715,1.581930425626034,2.3632082122661817,2.9450647055197403
152,1.5007780917174998,0.9077909299268052,0.31021012904723533,1.857553446976193,2.5045802909481365,3.626142177883974
153,1.5007780917174998,1.1047997201131972,0.3491481385772044,2.125182916522402,2.699348457136775,4.291423216088302
154,1.5007780917174998,1.2709977985773766,0.38666313660391854,2.3844361588360514,2.9415676950347676,4.938929830470352
155,1.5007780917174998,1.4112037318205184,0.42280712788475594,2.6350662766077346,3.225844793788853,5.567257568456694
156,1.5007780917174998,1.5294824983275412,0.4576302166339272,2.8769373849571585,3.5472853709229444,6.17546690719969
157,1.5007780917174998,1.6292633441364115,0.4911806759788965,3.110003883115328,3.9014464409364686,6.762993179961391
158,1.5007780917174998,1.7134392066716573,0.5235050148784786,3.3342931244281035,4.284293892665112,7.329572000767229
159,1.5007780917174998,1.7844505894286746,0.5546480425953764,3.5498909459280386,4.692164318271951,7.875177639167455
160,1.5007780917174998,1.844356319280295,0.5846529308125337,3.756929603317056,5.12173070544871,8.399972206868384
161,1.5007780917174998,1.894893237866079,0.6135612734794099,3.9555777285521643,5.569971564040532,8.904263862742818
162,1.5007780917174998,1.9375265576916136,0.6414131444711395,4.146031987402542,6.034143110128384,9.38847253259381
163,1.5007780917174998,1.9734923429078415,0.6682471531405052,4.32851016509702,6.511754175693008,9.853101883702422
164,1.5007780917174998,2.0038333464119846,0.6941004978397324,4.50324545098103,7.0005435512690735,10.298716498947684
165,1.5007780917174998,2.0294292422920255,0.7190090174863,4.670481729195471,7.4984595032705865,10.725923367303674
166,1.5007780917174998,2.0510221301413805,0.7430072412442492,4.830469712826201,8.003641237608656,11.135356951982843
167,1.5007780917174998,2.069238050688175,0.7661284363898611,4.983463784637287,8.514402107413174,11.527667218776482
168,1.5007780917174998,2.0846051365398717,0.7884046544280559,5.129719429140577,9.029214385611875,11.903510108923495
169,1.5007780917174998,2.097568924286245,0.809866775523443,5.269491158998498,9.546695443243909,12.263540026217962
170,1.5007780917174998,2.108505271903152,0.8305445513076124,5.403030854137949,10.06559519206078,12.608403979654184
171,1.5007780917174998,2.1177312559702925,0.8504666461220096,5.530586444918688,10.584784665514446,12.938737082903472
172,1.5007780917174998,2.1255143646450336,0.8696606767535678,5.652400881628267,11.103245625925378,13.255159162169853
173,1.5007780917174998,2.1320802529233993,0.8881532507181766,5.768711341786087,11.620061097700072,13.558272266039692
174,1.5007780917174998,2.137619285035837,0.905970003145062,5.879748634500677,12.134406737132814,13.84865890613354
175,1.5007780917174998,2.1422920536608685,0.9231356323132048,5.9857367676641005,12.645542958758144,14.126880886790065
176,1.5007780917174998,2.1462340359747194,0.939673933889061,6.086892649276429,13.152807746572035,14.393478606589591
177,1.5007780917174998,2.1495595215293597,0.9556078339130445,6.183425898833594,13.655610085844675,14.648970735038478
178,1.5007780917174998,2.1523649258395863,0.9709594205805019,6.275538748619441,14.153423957821593,14.89385418484196
179,1.5007780917174998,2.1547315857497034,0.9857499748612321,6.3634260180325,14.645782845453565,15.128604314442612
180,1.5007780917174998,2.156728117625604,0.9999999999999988,6.447275146846955,15.132274703496561,15.353675307359913
181,0.893815064451817,2.158412406743125,1.013729249938931,6.527266275637036,15.612537350957476,15.56950068471968
182,0.893815064451817,2.1598332855508455,1.0380507995648076,6.485306124726889,16.04064206954723,15.323246020634345
183,0.893815064451817,2.1610319494650296,1.061483504452281,6.452910249231432,16.42161901616701,15.098817222217365
184,0.893815064451817,2.1620431512447733,1.0840598479332582,6.4284432644589,16.760099490407914,14.894982781938802
185,0.893815064451817,2.1628962085757384,1.1058111262179744,6.410532039705023,17.060301640493332,14.710474480600475
186,0.893815064451817,2.1636158540752715,1.126767491779023,6.398024381780773,17.32606286158061,14.544015759788453
187,0.893815064451817,2.1642229523630414,1.1469579951498938,6.389954194168604,17.560870318989455,14.394343472478731
188,0.893815064451817,2.16473510498715,1.1664106251959574,6.385512098414175,17.76788957997356,14.260224256513945
189,0.893815064451817,2.165167160744289,1.185152347913725,6.384020662877939,17.94999136994968,14.140466561055698
190,0.893815064451817,2.165531646189624,1.203209143812168,6.384913517696228,18.109776493503087,14.03392917696836
191,0.893815064451817,2.1658391288181176,1.2206060439279145,6.387717747611538,18.24959897850548,13.939526972678152
192,0.893815064451817,2.1660985234469985,1.237367164524253,6.392039049497994,18.371587514554726,13.856234412562095
193,0.893815064451817,2.1663173506822866,1.253515740522037,6.397549221689676,18.477665265702374,13.783087331309156
194,0.893815064451817,2.166501954963071,1.2690741577088438,6.403975619944531,18.56956814291803,13.719183351561064
195,0.893815064451817,2.1666576885052833,1.2840639837710266,6.411092272008884,18.648861624644418,13.66368126062888
196,0.893815064451817,2.1667890664780303,1.2985059981916858,6.418712390943681,18.716956214689194,13.615799602796553
197,0.893815064451817,2.1668998979115033,1.3124202210560008,6.426682068031235,18.775121626044285,13.574814694652385
198,0.893815064451817,2.1669933961318577,1.3258259408038546,6.434874960379287,18.824499777395886,13.540058230347324
199,0.893815064451817,2.1670722719249023,1.338741740968225,6.443187817272504,18.86611668639391,13.510914610249213
200,0.893815064451817,2.167138812129677,1.3511855259364027,6.451536713728806,18.900893340434187,13.486818098959485
201,0.893815064451817,2.1671949459405777,1.3631745457697544,6.4598538803074215,18.9296556219668,13.46724989608916
202,0.893815064451817,2.167242300840325,1.3747254201164325,6.468085035584156,18.95314336133549,13.451735184723344
203,0.893815064451817,2.1672822497854267,1.385854161250181,6.476187142360835,18.972018586000846,13.439840207441122
204,0.893815064451817,2.1673159510121915,1.3965761962671752,6.4841265210352805,18.986873030798403,13.431169407519466
205,0.893815064451817,2.1673443816173688,1.4069063884716666,6.4918772639840645,18.998234969708193,13.425362663048666
206,0.893815064451817,2.1673683658870324,1.416859057980076,6.499419903604738,19.006575425519124,13.422092633717948
207,0.893815064451817,2.167388599195037,1.4264480015720986,6.506740294082978,19.01231380980276,13.421062233653199
208,0.893815064451817,2.1674056681639304,1.4356865118163402,6.513828673207714,19.015823041796043,13.422002238623811
209,0.893815064451817,2.167420067672849,1.4445873954969957,6.52067887583594,19.01743419115211,13.424669031946014
210,0.893815064451817,2.1674322152055097,1.4531629913671134,6.527287675061303,19.017440686065363,13.428842490301275
211,0.8785332296239089,2.167442462954274,1.4614251872530573,6.533654230896175,19.016102125019085,13.434324008298152
212,0.8785332296239089,2.1674511080312353,1.4576850066916498,6.522540947349224,19.015207760412228,13.453045449471569
213,0.8785332296239089,2.167458401082362,1.4540815131367788,6.513961206967723,19.014643844240886,13.468328792273374
214,0.8785332296239089,2.1674645535544528,1.4506097112847554,6.507481788864226,19.01432004928166,13.480770325162956
215,0.8785332296239089,2.1674697438256003,1.4472647883880783,6.502738944993607,19.014166400116032,13.490866752016741
216,0.8785332296239089,2.1674741223768845,1.444042107583818,6.499427455116674,19.01412931215171,13.499031413756482
217,0.8785332296239089,2.167477816155265,1.4409372014658122,6.497291397206422,19.014168335544934,13.505607908991557
218,0.8785332296239089,2.1674809322541377,1.4379457658917758,6.496116364841436,19.014253485012752,13.510881526670538
219,0.8785332296239089,2.167483561018289,1.4350636540167292,6.4957229051234435,19.014363056005223,13.51508883854967
220,0.8785332296239089,2.1674857786632487,1.4322868705444782,6.495960986080815,19.01448184405762,13.51842574435021
221,0.8785332296239089,2.167487649485006,1.4296115661891822,6.496705332404093,19.01459969785932,13.521054216184577
222,0.8785332296239089,2.167489227724134,1.4270340323393187,6.4978514935698515,19.014710348078534,13.523107949825446
223,0.8785332296239089,2.167490559138382,1.4245506959166647,6.499312529676473,19.01481046362343,13.52469709752903
224,0.8785332296239089,2.16749168232933,1.4221581144231545,6.501016218256251,19.014898895097357,13.525912229438376
225,0.8785332296239089,2.1674926298615547,1.4198529711687544,6.502902700463034,19.01497607196896,13.526827647271858
226,0.8785332296239089,2.1674934292067762,1.4176320706737364,6.50492249780216,19.01504352563735,13.527504154359729
227,0.8785332296239089,2.167494103540341,1.415492334238981,6.507034841339892,19.015103515305416,13.527991369549614
228,0.8785332296239089,2.1674946724131443,1.4134307956781629,6.509206264415449,19.015158737529344,13.528329658572517
229,0.8785332296239089,2.167495152318466,1.4114445972059073,6.511409417543298,19.01521210361534,13.52855174473331
230,0.8785332296239089,2.1674955571701595,1.4095309854762172,6.513622070659116,19.01526657178966,13.528684050916965
231,0.8785332296239089,2.167495898706054,1.407687307765677,6.515826273317101,19.01532502336564,13.528747816592446
232,0.8785332296239089,2.167496186828272,1.4059110082961426,6.518007648047408,19.015390174043706,13.528760026502898
233,0.8785332296239089,2.1674964298903143,1.4041996246918225,6.520154795963733,19.015464513071635,13.528734181847554
234,0.8785332296239089,2.1674966349392584,1.402550784565837,6.522258796985243,19.015550264314367,13.52868093981078
235,0.8785332296239089,2.1674968079200703,1.4009622022315216,6.52431278979883,19.015649364379296,13.528608643131243
236,0.8785332296239089,2.1674969538479676,1.3994316755339193,6.526311619017511,19.015763453851793,13.528523757903724
237,0.8785332296239089,2.1674970769538255,1.3979570827970669,6.528251538955975,19.015893878447354,13.528431234863788
238,0.8785332296239089,2.167497180806842,1.3965363798828445,6.530129965102033,19.016041697507298,13.528334806932474
239,0.8785332296239089,2.1674972684180176,1.3951675973573137,6.531945265761036,19.01620769777631,13.528237233720631
240,0.8785332296239089,2.1674973423274557,1.3938488377606069,6.533696587529841,19.016392410820558,13.528140501947277
241,0.8779227881958744,2.1674974046780067,1.392578272976599,6.535383709251738,19.016596132789733,13.528045989261322
242,0.8779227881958744,2.167497457277394,1.3920534148810335,6.535992341625926,19.016785165790303,13.527692511067066
243,0.8779227881958744,2.1674975016506295,1.3915477380203736,6.536521690165898,19.01696160806885,13.527413970987448
244,0.8779227881958744,2.1674975390842195,1.39106054140558,6.536983414794774,19.017127079236705,13.527196333375773
245,0.8779227881958744,2.167497570663474,1.3905911496656524,6.537387386298345,19.017282793815138,13.52702799121618
246,0.8779227881958744,2.167497597303967,1.3901389121114034,6.537741964533725,19.017429649674185,13.526899363793806
247,0.8779227881958744,2.167497619778085,1.3897032018334503,6.538054233202588,19.017568299768342,13.526802559427956
248,0.8779227881958744,2.1674976387374176,1.3892834148331659,6.538330197978516,19.01769921007407,13.526731092889635
249,0.8779227881958744,2.167497654731652,1.3888789691853933,6.538574953716328,19.01782270615126,13.526679648767225
250,0.8779227881958744,2.167497668224507,1.3884893042317596,6.538792825575569,19.017939010346115,13.526643883427992
251,0.8779227881958744,2.1674976796071785,1.3881138798034667,6.5389874881347945,19.01804827131398,13.526620259388615
252,0.8779227881958744,2.1674976892096858,1.38775217547249,6.539162065935886,19.018150587257225,13.526605906889808
253,0.8779227881958744,2.1674976973104325,1.3874036898301414,6.539319218359863,19.01824602403596,13.526598508297207
254,0.8779227881958744,2.167497704144282,1.3870679397919945,6.539461211282026,19.01833462911093,13.526596201646763
255,0.8779227881958744,2.1674977099093686,1.3867444599282162,6.539589977571583,19.018416442112606,13.526597500239612
256,0.8779227881958744,2.1674977147728383,1.386432801818369,6.539707168178027,19.018491502691894,13.526601225684852
